genome_name	genome	taxonomy	moco_synthesis	dmso_red_fam_a	so_fam_a	aor_fam	xo_fam_c	mo_n_fix	alt_n_fix	femoco_synthesis	mo_storage	mo_traffick	mo_transport	mo_w_transport	w_transport
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_CG1_02_FULL_Nomurabacteria_OD1_47_685	GCA_001871775.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_GWA1_OD1_43_17	GCA_000999245.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_GWB1_OD1_36_6	GCA_000991735.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_GWB1_OD1_40_7	GCA_000994705.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_GWC2_OD1_42_20	GCA_000998425.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_GWE2_OD1_31_40	GCA_000989355.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RAAC4_OD1	GCA_000505065.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_01_FULL_OD1_Nomurabacteria_38_19	GCA_001786795.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_01_FULL_OD1_Nomurabacteria_39_10	GCA_001786805.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_01_FULL_OD1_Nomurabacteria_42_16	GCA_001785415.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_02_FULL_OD1_Nomurabacteria_35_13	GCA_001785515.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_02_FULL_OD1_Nomurabacteria_36_29	GCA_001786875.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_02_FULL_OD1_Nomurabacteria_42_19	GCA_001785615.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_36_10b	GCA_001785725.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_37_25	GCA_001785775.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_39_17	GCA_001785805.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_39_18	GCA_001787005.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_41_12	GCA_001787035.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_41_18	GCA_001785865.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_41_52b	GCA_001785935.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_42_17	GCA_001785985.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_12_FULL_OD1_Nomurabacteria_40_42	GCA_001786195.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_12_FULL_OD1_Nomurabacteria_44_11	GCA_001787125.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_12_FULL_OD1_Nomurabacteria_46_14	GCA_001786225.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFOXYB1_FULL_OD1_Nomurabacteria_39_16	GCA_001787205.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFOXYC2_FULL_OD1_Nomurabacteria_36_19	GCA_001786295.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFCSPHIGHO2_02_FULL_RIF_OD1_10_39_16	GCA_001823745.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFCSPHIGHO2_02_FULL_RIF_OD1_10_39_19	GCA_001825295.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFCSPLOWO2_01_FULL_RIF_OD1_10_35_19	GCA_001825335.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFCSPLOWO2_12_FULL_RIF_OD1_10_39_16	GCA_001824215.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFOXYD1_FULL_RIF_OD1_10_39_35	GCA_001825445.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-2_RIFCSPLOWO2_01_FULL_RIF_OD1_02_44_13	GCA_001818105.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-2_RIFCSPLOWO2_02_FULL_RIF_OD1_02_44_20	GCA_001818155.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-2_RIFCSPLOWO2_12_FULL_RIF_OD1_02_44_15	GCA_001778905.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-2_RIFOXYD2_FULL_RIF_OD1_02_43_21	GCA_001818275.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPHIGHO2_01_FULL_RIF_OD1_09_44_41	GCA_001823495.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPHIGHO2_01_FULL_RIF_OD1_09_49_22	GCA_001818945.1	CPR	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPHIGHO2_01_FULL_RIF_OD1_09_51_10	GCA_001823505.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPLOWO2_01_FULL_RIF_OD1_09_43_27	GCA_001823545.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPLOWO2_01_FULL_RIF_OD1_09_47_33b	GCA_001823575.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPLOWO2_01_FULL_RIF_OD1_09_50_20	GCA_001821435.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPLOWO2_02_FULL_RIF_OD1_09_54_12	GCA_001819095.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFOXYC1_FULL_RIF_OD1_09_52_10	GCA_001823595.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF10_RIFCSPHIGHO2_02_FULL_RIF10_45_13b	GCA_001819785.1	CPR	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF10_RIFCSPHIGHO2_02_FULL_RIF10_45_17b	GCA_001819815.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF10_RIFCSPLOWO2_01_FULL_RIF10_44_230	GCA_001819935.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF10_RIFCSPLOWO2_01_FULL_RIF10_48_26	GCA_001819945.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_01_FULL_RIF15_43_60	GCA_001823715.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_01_FULL_RIF15_46_25	GCA_001825155.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_02_FULL_RIF15_43_37	GCA_001823795.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_12_FULL_RIF15_43_12b	GCA_001823875.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_12_FULL_RIF15_44_12b	GCA_001823895.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPLOWO2_02_FULL_RIF15_39_26	GCA_001825395.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPLOWO2_02_RIF15_39_10	GCA_001824095.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_01_FULL_RIF16_46_22	GCA_001779595.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_01_FULL_RIF16_46_22b	GCA_001820875.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_01_FULL_RIF16_51_15	GCA_001820935.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_02_FULL_RIF16_45_35	GCA_001820985.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_02_FULL_RIF16_46_13	GCA_001821015.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_02_FULL_RIF16_47_18	GCA_001822615.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPLOWO2_01_FULL_RIF16_45_15b	GCA_001822655.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPLOWO2_02_FULL_RIF16_44_35	GCA_001822695.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPLOWO2_02_RIF16_50_13	GCA_001821165.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPLOWO2_12_FULL_RIF16_43_20	GCA_001821295.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPLOWO2_12_FULL_RIF16_47_20	GCA_001822755.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPHIGHO2_02_FULL_RIF17_53_17	GCA_001822375.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPLOWO2_02_FULL_RIF17_51_17	GCA_001820785.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPLOWO2_12_FULL_RIF17_41_11	GCA_001820775.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF19_RIFCSPHIGHO2_02_FULL_RIF19_43_15b	GCA_001819985.1	CPR	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF19_RIFCSPLOWO2_12_FULL_RIF19_38_22	GCA_001820055.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPHIGHO2_01_FULL_RIF20_39_25	GCA_001820095.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPHIGHO2_02_FULL_RIF20_34_10	GCA_001821915.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPHIGHO2_02_FULL_RIF20_42_22	GCA_001820175.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPLOWO2_01_FULL_RIF20_33_13	GCA_001820215.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPLOWO2_01_FULL_RIF20_38_12	GCA_001821475.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPLOWO2_01_FULL_RIF20_38_12b	GCA_001820255.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPLOWO2_01_FULL_RIF20_43_17b	GCA_001820305.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFOXYB1_FULL_RIF20_37_44	GCA_001822065.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFOXYB1_FULL_RIF20_38_37	GCA_001822075.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFOXYC1_FULL_RIF20_38_18	GCA_001822095.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFOXYD1_FULL_RIF20_32_13	GCA_001820485.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF21_GWA2_RIF21_46_15	GCA_001823105.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPHIGHO2_01_FULL_RIF21_47_27	GCA_001824885.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPHIGHO2_01_FULL_RIF21_48_27b	GCA_001824915.1	CPR	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPHIGHO2_02_FULL_RIF21_45_25	GCA_001823215.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPLOWO2_01_FULL_RIF21_48_16	GCA_001825005.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFOXYB1_FULL_RIF21_40_15	GCA_001821555.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF22_RBG_13_RIF22_37_53	GCA_001819435.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF22_RBG_13_RIF22_41_18	GCA_001819495.1	CPR	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF22_RIFCSPHIGHO2_01_FULL_RIF22_40_12b	GCA_001819555.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF4_RIFCSPHIGHO2_12_FULL_RIF4_48_17	GCA_001818775.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF4_RIFCSPLOWO2_01_FULL_RIF4_48_11	GCA_001818285.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF4_RIFCSPLOWO2_02_FULL_RIF4_42_19	GCA_001818315.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF4_RIFOXYA2_FULL_RIF4_38_24	GCA_001818785.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF6_RIFOXYC1_FULL_RIF6_37_11	GCA_001818445.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF6_RIFOXYC2_FULL_RIF6_42_11	GCA_001822985.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF9_RIFCSPHIGHO2_01_FULL_RIF9_46_36	GCA_001817035.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF9_RIFCSPHIGHO2_02_FULL_RIF9_46_16	GCA_001817065.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIF9_RIFCSPHIGHO2_12_FULL_RIF9_45_11b	GCA_001817115.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPHIGHO2_01_FULL_OD1_40_30	GCA_001824315.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPHIGHO2_01_FULL_OD1_47_10b	GCA_001824325.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_40_28	GCA_001817925.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_44_24	GCA_001822905.1	CPR	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_45_48	GCA_001819395.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_46_25	GCA_001774085.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_48_10	GCA_001817755.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_48_14	GCA_001822935.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_48_18	GCA_001824435.1	CPR	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_56_20	GCA_001818655.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_58_14	GCA_001824745.1	CPR	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_02_FULL_OD1_45_11	GCA_001817795.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_12_FULL_OD1_41_13	GCA_001821615.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_12_FULL_OD1_60_15	GCA_001821315.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFOXYB1_FULL_OD1_42_16	GCA_001823055.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFOXYD1_FULL_OD1_36_11	GCA_001821375.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFOXYD1_FULL_OD1_44_32	GCA_001823065.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFOXYD1_FULL_OD1_46_19	GCA_001824825.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_RIFOXYD1_FULL_OD1_48_21	GCA_001778985.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_GWB2_OD1_ACD66_rel_41_36	GCA_000997055.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_GWE2_OD1_45_35	GCA_001001645.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_GWF2_OD1_46_218	GCA_001002565.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_01_FULL_OD1_Uhrbacteria_63_20	GCA_001791045.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_02_FULL_OD1_Uhrbacteria_53_13	GCA_001791035.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_02_FULL_OD1_Uhrbacteria_57_19	GCA_001791115.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_12_FULL_OD1_Uhrbacteria_60_25	GCA_001791275.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPLOWO2_01_FULL_OD1_Uhrbacteria_47_25	GCA_001791325.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPLOWO2_02_FULL_OD1_Uhrbacteria_46_25	GCA_001791415.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFOXYB2_FULL_OD1_Uhrbacteria_41_18	GCA_001791695.1	CPR	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFOXYB2_FULL_OD1_Uhrbacteria_57_15	GCA_001791725.1	CPR	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFOXYC2_FULL_OD1_Uhrbacteria_47_19	GCA_001791745.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_GWE2_OD1_ACD81_44_13	GCA_001000675.1	CPR	1	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFCSPHIGHO2_02_FULL_OD1_Wolfebacteria_42_16	GCA_001818695.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_38_11	GCA_001793825.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_44_18	GCA_001817915.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_47_17b	GCA_001793865.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFOXYB1_FULL_OD1_Wolfebacteria_54_12	GCA_001793895.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_41_21	GCA_001794025.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_43_32	GCA_001794125.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_43_42	GCA_001794145.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_44_17	GCA_001794195.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_44_24	GCA_001794215.1	CPR	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_48_25b	GCA_001794275.1	CPR	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_02_FULL_OD1_Yanofskybacteria_41_29	GCA_001794375.1	CPR	1	0	0	0	0	0	0	0	0	0	0	0	0
